duck_id,base_timestamp,forecast_day,forecast_timestamp,start_lat,start_lon,forecast_lat,forecast_lon
BBR-1-M-YR2,2024-08-18 07:10:40,3,2024-08-21 07:10:40,38.9009895324707,-77.68179321289062,38.90099,-77.68179
BBR-1-M-YR2,2024-08-18 07:10:40,4,2024-08-22 07:10:40,38.9009895324707,-77.68179321289062,38.90099,-77.68179
BBR-1-M-YR2,2024-08-18 07:10:40,5,2024-08-23 07:10:40,38.9009895324707,-77.68179321289062,38.90099,-77.68179
BBR-1-M-YR2,2024-08-23 04:10:41,1,2024-08-24 04:10:41,-0.7145570221255184,0.6251444927613647,38.904316,-77.68888
BBR-1-M-YR2,2024-08-23 04:10:41,2,2024-08-25 04:10:41,38.90431594848633,-77.68888092041016,38.904316,-77.68888
BBR-1-M-YR2,2024-08-23 04:10:41,3,2024-08-26 04:10:41,38.90431594848633,-77.68888092041016,38.904316,-77.68888
BBR-1-M-YR2,2024-08-23 04:10:41,4,2024-08-27 04:10:41,38.90431594848633,-77.68888092041016,38.904316,-77.68888
BBR-1-M-YR2,2024-08-23 04:10:41,5,2024-08-28 04:10:41,38.90431594848633,-77.68888092041016,38.904316,-77.68888
BBR-1-M-YR2,2024-09-06 02:11:13,1,2024-09-07 02:11:13,-0.6477067704868205,-0.6569604227445325,38.916836,-77.716255
BBR-1-M-YR2,2024-09-06 02:11:13,2,2024-09-08 02:11:13,38.91683578491211,-77.71625518798828,38.916836,-77.716255
BBR-1-M-YR2,2024-09-06 02:11:13,3,2024-09-09 02:11:13,38.91683578491211,-77.71625518798828,38.916836,-77.716255
BBR-1-M-YR2,2024-09-06 02:11:13,4,2024-09-10 02:11:13,38.91683578491211,-77.71625518798828,38.916836,-77.716255
BBR-1-M-YR2,2024-09-06 02:11:13,5,2024-09-11 02:11:13,38.91683578491211,-77.71625518798828,38.916836,-77.716255
BBR-10-M-YR2,2024-09-19 16:18:54,1,2024-09-20 16:18:54,0.548309541697904,-0.9365140736157969,38.92661,-77.73565
BBR-10-M-YR2,2024-09-19 16:18:54,2,2024-09-21 16:18:54,38.92660903930664,-77.73564910888672,38.92661,-77.73565
BBR-10-M-YR2,2024-09-19 16:18:54,3,2024-09-22 16:18:54,38.92660903930664,-77.73564910888672,38.92661,-77.73565
BBR-10-M-YR2,2024-09-19 16:18:54,4,2024-09-23 16:18:54,38.92660903930664,-77.73564910888672,38.92661,-77.73565
BBR-10-M-YR2,2024-09-19 16:18:54,5,2024-09-24 16:18:54,38.92660903930664,-77.73564910888672,38.92661,-77.73565
BBR-2-M-YR2,2024-09-01 02:26:29,1,2024-09-02 02:26:29,0.3098853727833557,0.23659043658972223,38.921925,-77.72639
BBR-2-M-YR2,2024-09-01 02:26:29,2,2024-09-03 02:26:29,38.92192459106445,-77.72638702392578,38.921925,-77.72639
BBR-2-M-YR2,2024-09-01 02:26:29,3,2024-09-04 02:26:29,38.92192459106445,-77.72638702392578,38.921925,-77.72639
BBR-2-M-YR2,2024-09-01 02:26:29,4,2024-09-05 02:26:29,38.92192459106445,-77.72638702392578,38.921925,-77.72639
